path,filename,datetime,scene,scene_probs,wedding_moment,wedding_moment_confidence,moment_score,gps_lat,gps_lon,flags,elapsed_s,subject_fraction,laplacian_global,laplacian_subject,mean_luma,highlight_clip_pct,shadow_clip_pct,scene_confidence,horizon_tilt_deg,rule_of_thirds_offset,composition_score,canon_zone_distribution_kl,canon_zone_clip_pct,canon_midgray_offset,canon_symmetry,canon_diagonal_energy,canon_balance,canon_thirds_concentration,canon_lead_room,canon_figure_ground,canon_mono_channel_delta,canon_long_exposure_score,img_width,img_height,face_clusters,gps_cluster_id,cluster_id,decision,reason,score_final,score_sharpness,score_composition,score_exposure,score_aesthetic,score_moment,peak_rank,is_burst_peak,burst_peak_reason,rubric_technical_stars,rubric_technical_pass,rubric_subject_stars,rubric_subject_pass,rubric_composition_stars,rubric_composition_pass,rubric_light_stars,rubric_light_pass,rubric_moment_stars,rubric_moment_pass,rubric_aesthetic_stars,rubric_aesthetic_pass,model_technical_stars,model_subject_stars,model_composition_stars,model_light_stars,model_moment_stars,model_aesthetic_stars
samples/input/3J0A8508.jpg,3J0A8508.jpg,2022-09-25 05:53:00,landscape,"{'portrait': 0.0009178730587028335, 'wildlife': 0.0030061189720301967, 'event': 0.0003433428038224436, 'stilllife': 1.9854883791213573e-05, 'landscape': 0.9774768407034048, 'street': 1.964265496778506e-05, 'architecture': 0.000187506193276874, 'documentary': 0.00327744052891655, 'fashion': 9.953526538883768e-05, 'macro': 8.147910883662864e-06, 'food': 2.012301816750884e-06, 'sports': 5.4725263553076866e-05, 'astro': 0.00041304763914765146, 'abstract': 0.014173911820297218}",,,,,,aesthetic_unavailable,1.5678699016571045,0.0246069587628866,355.83233462454257,144.56722621487316,146.15301136363635,0.0,5.857544517338331e-05,0.9774768407034048,-1.8986123706588542,0.13707216371913702,0.8657125559549717,0.47448675105438065,0.00010580618594436311,0.009453769424220604,0.8926331326365471,0.33381378650665283,0.7058605253696442,0.3675699606537819,0.9812107538919185,1.0,0.18994005024433136,0.36284445401585685,1600,1067,[],,10,keep,score=0.79,0.7892133540079712,1.0,0.8657125559549717,0.9999970712277413,0.4642857142857143,0.5,0,True,,5.0,1.0,4.25,1.0,5.0,0.7407407407407408,5.0,1.0,,,,,4.918284903667845,5.0,4.373761575536481,4.805497597963362,2.2488741567427626,1.1179723016993666
samples/input/3J0A8509.jpg,3J0A8509.jpg,2022-09-25 05:53:04,landscape,"{'portrait': 0.0010496830626364072, 'wildlife': 0.002500045515928201, 'event': 0.0003099970125270569, 'stilllife': 2.454266739844932e-05, 'landscape': 0.976277344225332, 'street': 3.634170674985324e-05, 'architecture': 0.00015167207296039897, 'documentary': 0.003826510594158383, 'fashion': 0.00014464702946066546, 'macro': 6.5878694947632704e-06, 'food': 1.4537056658660095e-06, 'sports': 6.161643816523367e-05, 'astro': 0.0003143560992877557, 'abstract': 0.015295202000235035}",,,,,,"subject_blur,aesthetic_unavailable",1.4769179821014404,0.023213448922211808,101.71769058824592,13.001897972597778,125.14523313027179,0.0,5.857544517338331e-05,0.976277344225332,0.0,0.14063861327232355,0.8573209099474739,0.39809118232449925,0.03742393393118595,0.01525062147964007,0.9067398458719254,0.3179514408111572,0.7222068905830383,0.3713528662919998,0.9821306914602393,1.0,0.1972104012966156,0.26090364618824097,1600,1067,[],,11,keep,score=0.65,0.6458841745781198,0.4333965990865926,0.8573209099474739,0.9999970712277413,0.4642857142857143,0.5,0,True,,4.54,0.7826086956521738,4.25,1.0,5.0,0.7407407407407408,5.0,1.0,,,,,2.6451415938749103,3.373122726263364,2.5325490199548177,3.389120063950108,1.7113205382034846,1.0
samples/input/3J0A8510.jpg,3J0A8510.jpg,2022-09-25 05:53:15,landscape,"{'portrait': 0.003827298473517454, 'wildlife': 0.015159882517319215, 'event': 0.002377434579427156, 'stilllife': 0.00014607485610410668, 'landscape': 0.9089986035252794, 'street': 0.00027091287929771607, 'architecture': 0.0007220514670959468, 'documentary': 0.030601984115494425, 'fashion': 0.0002357058714276979, 'macro': 1.876183877873087e-05, 'food': 6.020642275483208e-06, 'sports': 0.0006479851042464279, 'astro': 0.0008078129885142153, 'abstract': 0.03617947114122199}",,,,,,"no_clear_subject,severely_blurry,aesthetic_unavailable",1.2245938777923584,1.1715089034676664e-05,4.02079368653286,,105.48489222118089,0.0,0.0,0.9089986035252794,,0.3320426130430146,0.3,0.5091792880634554,0.0,0.005762888842531955,0.9674473665654659,0.3677874803543091,0.8230479210615158,0.3934069536626339,0.5,0.5,0.2002008706331253,0.0,1600,1067,[],,12,keep,score=0.68,0.6760714285714285,1.0,0.3,1.0,0.4642857142857143,0.5,0,True,簇内默认,2.92,0.4130434782608695,1.0,0.0,3.22,0.3695652173913044,5.0,1.0,4.25,1.0,,,4.914336411143781,2.0861458766255407,4.184299074813573,5.0,3.4636750917538732,2.120606160550895
samples/input/3J0A8511.jpg,3J0A8511.jpg,2022-09-25 05:53:18,landscape,"{'portrait': 0.0019453340531563367, 'wildlife': 0.009258427361506226, 'event': 0.0010223249612031457, 'stilllife': 8.748953051944142e-05, 'landscape': 0.9435967586005245, 'street': 0.00021706725464353078, 'architecture': 0.00040041151746667393, 'documentary': 0.023304750246777774, 'fashion': 0.00010813910952711507, 'macro': 9.320605298860993e-06, 'food': 3.351602348152012e-06, 'sports': 0.00026352152208100306, 'astro': 0.00038117497386293926, 'abstract': 0.019401928661084335}",,,,,,"no_clear_subject,aesthetic_unavailable",1.1208469867706299,1.3472352389878163e-05,23.983670014897147,,107.68405986410497,0.0,0.0,0.9435967586005245,,0.3318849499565779,0.3,0.4982135879535704,0.0,0.01274047892423813,0.9630588218569756,0.3092710077762604,0.7825855910778046,0.38458280824124813,0.5,0.5,0.19718070328235626,0.0,1600,1067,[],,12,keep,score=0.68,0.6760714285714285,1.0,0.3,1.0,0.4642857142857143,0.5,1,False,,4.54,0.7826086956521738,1.0,0.0,3.22,0.3695652173913044,5.0,1.0,1.0,0.0,,,5.0,2.0896485845669797,4.184299074813573,5.0,3.523691495419262,2.181655570628609
samples/input/3J0A8513.jpg,3J0A8513.jpg,2022-09-25 05:53:27,landscape,"{'portrait': 0.0008866934075835722, 'wildlife': 0.00220753028643115, 'event': 0.00029162457327811425, 'stilllife': 3.205674383001066e-05, 'landscape': 0.9756191742246954, 'street': 3.860832479169762e-05, 'architecture': 0.00015784444721032918, 'documentary': 0.006173569375080363, 'fashion': 8.747110933839854e-05, 'macro': 6.116693336283263e-06, 'food': 1.1825159042555833e-06, 'sports': 6.387163490188978e-05, 'astro': 0.00026316453174190304, 'abstract': 0.014171092131876674}",,,,,,"no_clear_subject,severely_blurry,aesthetic_unavailable",1.1797630786895752,0.007300257731958763,142.45366916346467,6.432561170602011,114.09436797094658,0.0,0.0009957825679475165,0.9756191742246954,0.0,0.11950751246780578,0.9070411471345746,0.49170944347201634,0.04672486960102489,0.004560437150251562,0.9164011552929878,0.3350328505039215,0.7353083193302155,0.3765299879014492,0.9962230363677163,1.0,0.2026825100183487,0.21827888047982902,1600,1067,[],,13,keep,score=0.60,0.6010743765943475,0.2144187056867337,0.9070411471345746,0.9999502108716026,0.4642857142857143,0.5,0,True,簇内最锐 (21%),3.59,0.5652173913043478,1.0,0.0,5.0,0.7407407407407408,5.0,1.0,4.25,1.0,,,2.6898545165379835,1.4105431937426955,2.3965256068789094,3.9991181488298784,2.686916179645057,1.5022028962547027
samples/input/3J0A8512.jpg,3J0A8512.jpg,2022-09-25 05:53:27,landscape,"{'portrait': 0.0009724381441983612, 'wildlife': 0.002547196003106276, 'event': 0.0003491797812613602, 'stilllife': 3.4071616264435654e-05, 'landscape': 0.9703514748458776, 'street': 3.781026465638194e-05, 'architecture': 0.00018634147645881202, 'documentary': 0.007577841744257811, 'fashion': 8.133826941116808e-05, 'macro': 8.282312691652361e-06, 'food': 1.6894344562486937e-06, 'sports': 7.874416066049487e-05, 'astro': 0.0003019605676249173, 'abstract': 0.0174716313790744}",,,,,,"no_clear_subject,severely_blurry,aesthetic_unavailable",1.197404146194458,0.010155224929709467,101.52442467998702,5.5037011501244155,113.68591611996251,0.0,5.857544517338331e-05,0.9703514748458776,0.0,0.12082822115247625,0.9039335972882911,0.49439625702944245,0.046549002562225474,0.003989887019040794,0.9171909466385841,0.33961498737335205,0.7417407631874084,0.37888997979462147,0.9939715004039367,1.0,0.20220507681369781,0.19834062366149305,1600,1067,[],,13,keep,score=0.59,0.5927217385256719,0.18345670500414718,0.9039335972882911,0.9999970712277413,0.4642857142857143,0.5,1,False,,3.59,0.5652173913043478,1.0,0.0,5.0,0.7407407407407408,5.0,1.0,1.0,0.0,,,2.7265024750124285,1.446803907940627,2.376237273815975,3.9606325910283546,2.9374372171168486,1.4885860075359436
samples/input/3J0A8536.jpg,3J0A8536.jpg,2022-09-25 05:57:38,landscape,"{'portrait': 0.0006555979531538107, 'wildlife': 0.012129391632590478, 'event': 0.0008359835464158738, 'stilllife': 2.3165813717934104e-05, 'landscape': 0.9179851274348565, 'street': 0.0003591161330124987, 'architecture': 0.00020052355927210454, 'documentary': 0.03722936515628577, 'fashion': 6.522438028793321e-05, 'macro': 1.707647199402938e-05, 'food': 8.032611176859816e-07, 'sports': 0.0002866631473623793, 'astro': 0.00023901448316905063, 'abstract': 0.02997294702676391}",,,,,,"no_clear_subject,aesthetic_unavailable",1.129011869430542,0.0002946344892221181,9.02113166007615,19.664557387286617,80.60246544048735,0.026358950328022494,0.0,0.9179851274348565,,0.12196349741539177,0.6012623590226076,1.1956948107216372,0.2268799185578331,0.0017591126146133673,0.9114551618695259,0.31807243824005127,0.8346704840660095,0.45450517535209656,1.0,0.21842734340565237,0.33621248602867126,0.0,1600,1067,[],,14,keep,score=0.65,0.6499316224333918,0.6554852462428873,0.6012623590226076,0.9986820524835989,0.4642857142857143,0.5,0,True,,3.87,0.6304347826086956,1.0,0.0,4.8,0.673913043478261,5.0,1.0,,,,,3.913842627496142,1.9631465906466357,3.779863911240842,4.965429265656285,3.167370795341473,1.8487395610278867
samples/input/3J0A8537.jpg,3J0A8537.jpg,2022-09-25 05:57:51,landscape,"{'portrait': 0.0009780865281440382, 'wildlife': 0.007679011361614429, 'event': 0.0011343016022836716, 'stilllife': 9.524333522534405e-05, 'landscape': 0.91034039162679, 'street': 0.00017011547731157815, 'architecture': 0.00041740801419914194, 'documentary': 0.031285674055834434, 'fashion': 0.00012857164629194093, 'macro': 2.0169167047796056e-05, 'food': 1.1183682921962003e-06, 'sports': 0.000323003517198201, 'astro': 0.00024472203048273836, 'abstract': 0.04718218326928442}",,,,,,"no_clear_subject,aesthetic_unavailable",1.2818598747253418,0.0023055295220243675,7.444403102626245,33.236341422103244,85.62345243673852,0.08329428303655108,0.0,0.91034039162679,,0.16561695882160066,0.49854833218446903,1.3834740310692983,0.29936144536969256,0.006456016948996779,0.9289784356951714,0.2974531352519989,0.8039597123861313,0.48744022846221924,1.0,0.4103988862869333,0.3826403021812439,0.0,1600,1067,[],,15,keep,score=0.71,0.7149481521779569,1.0,0.49854833218446903,0.9958352858481725,0.4642857142857143,0.5,0,True,簇内最锐 (100%),3.55,0.5576923076923077,1.0,0.0,5.0,0.8260869565217391,3.89,0.4444444444444445,4.25,1.0,,,4.64848459777289,1.6023442209129355,4.159187098700276,3.872270173582936,3.6879771938967956,1.8114566493847022
samples/input/3J0A8538.jpg,3J0A8538.jpg,2022-09-25 05:57:56,landscape,"{'portrait': 0.0009657236510126195, 'wildlife': 0.006078688168908603, 'event': 0.0010369085499157887, 'stilllife': 8.983294440092057e-05, 'landscape': 0.91659153641968, 'street': 0.00019462506961619324, 'architecture': 0.0004630271487785954, 'documentary': 0.02909793887318911, 'fashion': 0.00012354851581829939, 'macro': 1.3299956129705479e-05, 'food': 1.9287046795606744e-06, 'sports': 0.00032184297762878524, 'astro': 0.0002024425315553075, 'abstract': 0.04481865648868649}",,,,,,"no_clear_subject,aesthetic_unavailable",1.203321933746338,0.003339386129334583,6.925984038623509,23.23086380184042,87.48842607778819,0.09782099343955014,0.0,0.91659153641968,,0.16214067617544975,0.5067278207636476,1.3928627401731197,0.3063417940153733,0.007829486417721743,0.9288664385676384,0.2957991659641266,0.8020686656236649,0.4899704158306122,0.9952924190662111,0.3583950817322133,0.38502514362335205,0.0,1600,1067,[],,15,keep,score=0.66,0.6600293144717662,0.7743621267280141,0.5067278207636476,0.9951089503280225,0.4642857142857143,0.5,1,False,,3.55,0.5576923076923077,1.0,0.0,4.8,0.673913043478261,3.89,0.4444444444444445,1.0,0.0,,,4.64848459777289,1.6158121820874392,4.1261156306822855,3.872270173582936,3.7246102189377446,1.8952464710192587
samples/input/3J0A8539.jpg,3J0A8539.jpg,2022-09-25 05:58:05,landscape,"{'portrait': 0.0007139940539802588, 'wildlife': 0.006409794280163644, 'event': 0.0007617537900104972, 'stilllife': 0.00010172017464570633, 'landscape': 0.9270287728989024, 'street': 0.0001729263662267191, 'architecture': 0.00038031485768960015, 'documentary': 0.026342925368188972, 'fashion': 8.494448581949237e-05, 'macro': 1.2427670574185967e-05, 'food': 1.1972730140824278e-06, 'sports': 0.0002909541620436285, 'astro': 0.00028705532494101326, 'abstract': 0.03741121929379974}",,,,,,"no_clear_subject,aesthetic_unavailable",1.2045938968658447,0.006391166822867854,6.474072115403621,18.57284441205131,87.75377518744142,0.12095829428303655,0.0,0.9270287728989024,,0.16060642697372607,0.5103378188853505,1.3813867554133865,0.3049834713579795,0.005797976038405039,0.9234031140804291,0.294340044260025,0.8057397305965424,0.49223826825618744,0.9952907746542288,0.480315031701114,0.38664954900741577,0.0,1600,1067,[],,16,keep,score=0.62,0.6217031128394293,0.6190948137350437,0.5103378188853505,0.9939520852858482,0.4642857142857143,0.5,0,True,,3.55,0.5576923076923077,1.0,0.0,5.0,0.8260869565217391,3.89,0.4444444444444445,,,,,2.3945514351296104,1.9242952672113027,2.5274160334849283,3.51120467667538,2.8646136153176047,1.6729110086678505
